id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:USC00106844,"PARMA EXPERIMENT STATION, ID US",2020-12-31,1922-11-07,43.8023,698.0,-116.9442,0.9223,METERS
GHCND:USC00106877,"PAUL 1 ENE, ID US",2018-02-11,1925-01-01,42.6118,1264.9,-113.7628,0.8635,METERS
GHCND:USC00106891,"PAYETTE, ID US",2021-03-11,1892-07-01,44.0763,655.3,-116.9312,0.9475,METERS
GHCND:USC00107040,"PICABO, ID US",2021-03-14,1958-04-22,43.3086,1474.9,-114.0668,0.9733,METERS
GHCND:USC00107264,"PORTHILL, ID US",2021-03-14,1892-07-01,48.9994,548.3,-116.4991,0.9669,METERS
GHCND:USC00107301,"POTLATCH 3 NNE, ID US",2021-03-13,1915-03-01,46.9603,841.2,-116.855,0.9032,METERS
GHCND:USC00107320,"POWELL, ID US",2013-06-07,1962-08-01,46.51,1075.9,-114.7111,0.9688,METERS
GHCND:USC00107346,"PRESTON, ID US",2021-01-31,1964-10-01,42.0933,1438.4,-111.8826,0.8196,METERS
GHCND:USC00086078,"NAPLES, FL US",2021-03-14,1942-03-01,26.1653,12.2,-81.6843,0.9638,METERS
GHCND:USC00086240,"NICEVILLE, FL US",2021-03-14,1927-02-01,30.5316,18.3,-86.4928,0.9522,METERS
GHCND:USC00086406,"OASIS RANGER STATION, FL US",2016-09-13,1978-06-01,25.8604,2.4,-81.033,0.9909,METERS
GHCND:USC00086414,"OCALA, FL US",2021-03-13,1892-01-01,29.1638,22.9,-82.0777,0.9575,METERS
GHCND:USC00086485,"OKEECHOBEE, FL US",2011-11-11,1940-03-08,27.15083,5.5,-80.86528,0.8343,METERS
GHCND:USC00086842,"PANAMA CITY, FL US",2021-03-08,1972-01-01,30.2491,1.5,-85.6605,0.9814,METERS
GHCND:USC00086880,"PARRISH, FL US",2014-03-31,1948-08-01,27.609,18.3,-82.3476,0.8767,METERS
GHCND:USC00087205,"PLANT CITY, FL US",2021-03-13,1892-09-01,28.02084,33.5,-82.13855,0.9339,METERS
GHCND:USC00087397,"PUNTA GORDA 4 ESE, FL US",2021-03-13,1965-11-01,26.91463,6.1,-81.99682,0.9827,METERS
GHCND:USC00087429,"QUINCY 3 SSW, FL US",2021-03-11,1968-01-01,30.54972,74.7,-84.58361,0.878,METERS
GHCND:USC00087760,"ROYAL PALM RANGER STATION, FL US",2021-01-27,1949-05-01,25.3866,2.1,-80.5936,0.9736,METERS
GHCND:USC00087851,"SAINT LEO, FL US",2021-01-31,1895-03-01,28.3378,57.9,-82.26,0.9904,METERS
GHCND:USC00087982,"SANFORD, FL US",2021-03-14,1956-06-02,28.8147,3.7,-81.2778,0.988,METERS
GHCND:USC00088620,"STUART, FL US",2021-03-14,1935-09-01,27.1897,4.0,-80.2397,0.9438,METERS
GHCND:USC00088782,"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",2021-03-13,1976-03-01,27.70532,12.2,-82.40092,0.9268,METERS
GHCND:USC00088824,"TARPON SPGS SEWAGE PLANT, FL US",2021-03-13,1892-01-01,28.15225,1.8,-82.7538,0.9843,METERS
GHCND:USC00088942,"TITUSVILLE, FL US",2021-03-14,1901-01-18,28.6243,4.9,-80.817,0.9385,METERS
GHCND:USC00089120,"USHER TOWER, FL US",2021-03-10,1956-06-20,29.40807,10.1,-82.8188,0.973,METERS
GHCND:USC00089219,"VERO BEACH 4 SE, FL US",2021-03-14,1965-05-01,27.6527,6.1,-80.403,0.9727,METERS
GHCND:USC00089401,"WAUCHULA, FL US",2021-03-09,1933-01-01,27.5477,18.3,-81.7994,0.9731,METERS
GHCND:USC00090044,"ADAIRSVILLE 5 SE, GA US",2021-03-13,1986-10-01,34.3407,291.4,-84.8347,0.9607,METERS
GHCND:USC00090140,"ALBANY 3 SE, GA US",2021-01-31,1891-11-05,31.5338,54.9,-84.1488,0.9799,METERS
GHCND:USC00090181,"ALLATOONA DAM 2, GA US",2021-03-14,1952-05-01,34.165,297.2,-84.73,0.8347,METERS
GHCND:USC00090253,"AMERICUS, GA US",2021-03-14,1876-05-01,32.0306,121.0,-84.2461,0.8314,METERS
GHCND:USC00090311,"APPLING 2 NW, GA US",2020-12-31,1961-01-01,33.55731,120.7,-82.33683,0.9765,METERS
GHCND:USC00090406,"ASHBURN 3 ENE, GA US",2013-04-30,1957-01-01,31.70028,132.6,-83.62306,0.9159,METERS
GHCND:USC00090444,"ATLANTA 9 NW, GA US",2014-01-01,1956-03-01,33.8263,276.5,-84.4961,0.9742,METERS
GHCND:USC00090586,"BAINBRIDGE INTERNATIONAL PAPER, GA US",2013-09-24,1977-10-01,30.82278,57.9,-84.6175,0.8802,METERS
GHCND:USC00090603,"BALL GROUND, GA US",2015-06-25,1947-03-20,34.3328,387.1,-84.4703,0.9668,METERS
GHCND:USC00090969,"BLAIRSVILLE EXPERIMENTAL STATION, GA US",2021-03-11,1931-08-13,34.8544,594.1,-83.9444,0.9757,METERS
GHCND:USC00090979,"BLAKELY, GA US",2013-09-11,1889-09-01,31.2239,81.7,-84.5554,0.8383,METERS
GHCND:USC00091266,"BROOKLET 1 W, GA US",2021-03-14,1925-01-01,32.37663,54.9,-81.67388,0.9924,METERS
GHCND:USC00091340,"BRUNSWICK, GA US",2021-03-12,1895-01-01,31.1681,4.0,-81.5022,0.8432,METERS
GHCND:USC00091463,"CAIRO, GA US",2021-03-01,1927-01-01,30.8696,61.3,-84.2174,0.806,METERS
GHCND:USC00091585,"CANTON, GA US",2012-10-08,1891-08-01,34.2071,345.9,-84.5039,0.9488,METERS
GHCND:USC00091619,"CARNESVILLE, GA US",2021-03-09,1948-08-01,34.36555,204.2,-83.23278,0.9457,METERS
GHCND:USC00091670,"CARTERSVILLE NUMBER 2, GA US",2020-11-30,1937-05-24,34.1825,234.7,-84.7958,0.962,METERS
GHCND:USC00091863,"CHATSWORTH 2, GA US",2021-03-14,1979-03-01,34.7582,216.4,-84.7642,0.9863,METERS
GHCND:USC00091965,"CLARKESVILLE, GA US",2021-03-12,1990-11-01,34.6159,417.6,-83.5429,0.949,METERS
GHCND:USC00091982,"CLAYTON 1 SSW, GA US",2021-03-12,1893-10-01,34.8879,598.9,-83.3966,0.9682,METERS
GHCND:USC00092006,"CLEVELAND, GA US",2021-03-14,1943-04-01,34.5859,477.6,-83.7658,0.983,METERS
GHCND:USC00092153,"COLQUITT 2 W, GA US",2015-10-08,1956-03-01,31.16806,46.6,-84.76639,0.8618,METERS
GHCND:USC00092180,"COMMERCE 4 NNW, GA US",2021-02-04,1957-07-01,34.2625,249.9,-83.4895,0.944,METERS
GHCND:USC00092283,"CORNELIA, GA US",2021-03-12,1919-05-01,34.5181,448.1,-83.5286,0.9806,METERS
GHCND:USC00092318,"COVINGTON, GA US",2015-11-30,1893-07-01,33.59722,234.4,-83.84361,0.8697,METERS
GHCND:USC00092361,"CRISP CO POWER DAM, GA US",2021-03-14,1978-07-01,31.8453,74.7,-83.9409,0.9753,METERS
GHCND:USC00092408,"CUMMING 2 N, GA US",2021-03-13,1937-06-01,34.2286,347.5,-84.1281,0.9302,METERS
GHCND:USC00092429,"CURRYVILLE 3 W, GA US",2011-10-19,1947-02-26,34.4397,188.1,-85.1033,0.9787,METERS
GHCND:USC00092475,"DAHLONEGA 4 WSW, GA US",2021-03-01,1874-04-02,34.5069,445.0,-84.0207,0.8038,METERS
GHCND:USC00092485,"DALLAS 7 NE, GA US",2021-03-14,1947-02-01,33.9982,313.3,-84.751,0.975,METERS
GHCND:USC00092799,"DOVER, GA US",2012-03-31,1930-07-01,32.5997,31.4,-81.7078,0.9734,METERS
GHCND:USC00093115,"ELLIJAY, GA US",2013-07-31,1937-06-15,34.6937,414.2,-84.4935,0.9745,METERS
GHCND:USC00093147,"EMBRY, GA US",2011-10-31,1940-06-13,33.8751,388.0,-85.0008,0.9977,METERS
GHCND:USC00093325,"FARGO 17 NE, GA US",2021-03-04,1982-12-01,30.8264,37.8,-82.3606,0.8621,METERS
GHCND:USC00093465,"FOLKSTON 9 SW, GA US",2017-12-31,1945-02-18,30.74,36.6,-82.1278,0.9789,METERS
GHCND:USC00093538,"FORT STEWART, GA US",2021-01-31,1964-08-01,31.86945,28.0,-81.62358,0.9796,METERS
GHCND:USC00093621,"GAINESVILLE, GA US",2021-03-14,1891-10-01,34.3006,356.6,-83.86,0.9229,METERS
GHCND:USC00093695,"GIBSON, GA US",2012-10-01,1955-12-06,33.2261,126.8,-82.5949,0.9961,METERS
GHCND:USC00093754,"GLENNVILLE 3 NW, GA US",2021-03-08,1904-11-01,31.988,61.0,-81.9522,0.9563,METERS
GHCND:USC00094133,"HARTWELL, GA US",2021-03-14,1908-03-17,34.35178,245.4,-82.93013,0.9507,METERS
GHCND:USC00094170,"HAWKINSVILLE, GA US",2021-03-14,1892-03-19,32.2843,74.7,-83.4681,0.9381,METERS
GHCND:USC00094230,"HELEN, GA US",2021-03-01,1956-04-01,34.6996,455.1,-83.7261,0.8923,METERS
GHCND:USC00094429,"HOMERVILLE 5 N, GA US",2017-12-31,1956-10-01,31.0767,57.0,-82.8003,0.9864,METERS
GHCND:USC00094648,"JASPER 1 NNW, GA US",2021-03-14,1937-06-01,34.4758,446.5,-84.4461,0.9733,METERS
GHCND:USC00094676,"JESUP 8 S, GA US",2016-03-31,1956-12-02,31.5075,30.5,-81.8628,0.9537,METERS
GHCND:USC00094700,"JONESBORO, GA US",2021-03-13,1940-06-10,33.5312,283.5,-84.3545,0.9403,METERS
GHCND:USC00094728,"JULIETTE, GA US",2017-02-18,1958-01-01,33.1139,137.2,-83.7881,0.9425,METERS
GHCND:USC00095165,"LEXINGTON, GA US",2019-01-09,1952-01-16,33.8705,221.3,-83.1135,0.9753,METERS
GHCND:USC00095314,"LOUISVILLE 1 E, GA US",2021-03-08,1893-01-01,33.0125,98.1,-82.3914,0.9037,METERS
GHCND:USC00095863,"MIDVILLE EXPERIMENTAL STATION, GA US",2021-03-06,1957-06-01,32.8753,85.3,-82.2156,0.9772,METERS
GHCND:USC00095874,"MILLEDGEVILLE, GA US",2017-08-31,1891-10-01,33.0831,112.2,-83.2498,0.9172,METERS
GHCND:USC00095979,"MONTEZUMA 2 NW, GA US",2021-03-09,1904-10-01,32.3176,91.1,-84.065,0.9787,METERS
GHCND:USC00095988,"MONTICELLO, GA US",2021-01-31,1891-11-09,33.3329,157.9,-83.6975,0.8869,METERS
GHCND:USC00096087,"MOULTRIE 2 ESE, GA US",2021-03-02,1926-04-01,31.1769,103.6,-83.7491,0.984,METERS
GHCND:USC00096219,"NAHUNTA 6 NE, GA US",2021-03-14,1956-09-01,31.2738,20.7,-81.9197,0.9155,METERS
GHCND:USC00096335,"NEWNAN 7 WNW, GA US",2021-03-14,1891-10-03,33.3996,242.3,-84.915,0.8844,METERS
GHCND:USC00096838,"PATTERSON, GA US",2016-02-05,1956-12-01,31.3781,32.0,-82.1292,0.8707,METERS
GHCND:USC00097087,"PLAINS SW GA EXPERIMENTAL STATION, GA US",2021-02-21,1956-01-01,32.0467,152.4,-84.3711,0.9727,METERS
GHCND:USC00097201,"PRESTON, GA US",2012-10-16,1956-02-01,32.0547,123.4,-84.5239,0.9601,METERS
GHCND:USC00097600,"ROME, GA US",2021-03-14,1893-01-01,34.2413,208.8,-85.1584,0.9526,METERS
GHCND:USC00097808,"SAPELO ISLAND, GA US",2021-02-25,1957-05-01,31.39806,3.0,-81.28077,0.9221,METERS
GHCND:USC00098064,"SILOAM 3 N, GA US",2016-10-31,1960-09-02,33.5635,211.8,-83.0768,0.9552,METERS
GHCND:USC00098436,"SUMMERVILLE, GA US",2021-02-03,1937-06-01,34.4546,194.8,-85.39,0.9576,METERS
GHCND:USC00098535,"TALBOTTON, GA US",2021-01-31,1893-02-01,32.6864,189.0,-84.5207,0.9439,METERS
GHCND:USC00098600,"TAYLORSVILLE, GA US",2021-03-13,1937-06-01,34.086,219.8,-84.9827,0.9519,METERS
GHCND:USC00098661,"THOMASTON 4 SE, GA US",2021-03-12,1955-08-01,32.867,189.0,-84.2654,0.8749,METERS
GHCND:USC00098666,"THOMASVILLE 7 NE, GA US",2015-09-27,1892-10-01,30.91389,73.2,-83.86111,0.8425,METERS
GHCND:USC00098703,"TIFTON, GA US",2021-03-13,1911-02-01,31.4461,115.8,-83.4767,0.9043,METERS
GHCND:USC00098740,"TOCCOA, GA US",2021-03-13,1891-10-04,34.5786,308.5,-83.3319,0.9458,METERS
GHCND:USC00098950,"U OF GA PLANT SCIENCE FARM, GA US",2013-07-31,1971-06-01,33.8722,256.0,-83.5358,0.982,METERS
GHCND:USC00099141,"WARRENTON, GA US",2017-06-30,1914-04-01,33.4029,149.4,-82.6222,0.9699,METERS
GHCND:USC00099157,"WASHINGTON 2 ESE, GA US",2020-12-31,1892-04-01,33.7264,189.0,-82.7059,0.9184,METERS
GHCND:USC00099186,"WAYCROSS 4 NE, GA US",2014-07-31,1892-04-15,31.2514,44.2,-82.3128,0.9099,METERS
GHCND:USC00099291,"WEST POINT, GA US",2021-02-27,1891-10-01,32.8861,175.3,-85.1838,0.9021,METERS
GHCND:USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2021-01-31,1914-04-07,42.9536,1342.6,-112.8253,0.993,METERS
GHCND:USC00100375,"ARCO, ID US",2020-12-30,1914-03-20,43.6356,1623.1,-113.29978,0.8329,METERS
GHCND:USC00100470,"ASHTON 1 N, ID US",2021-02-28,1897-02-01,44.0707,1588.6,-111.4565,0.9579,METERS
GHCND:USC00100528,"AVERY RANGER STATION NUMBER 2, ID US",2015-02-28,1968-11-01,47.2532,729.7,-115.9204,0.7568,METERS
GHCND:USC00100667,"BAYVIEW MODEL BASIN, ID US",2021-03-12,1947-04-01,47.9804,636.1,-116.5594,0.969,METERS
GHCND:USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2021-03-13,1895-11-01,43.19172,1371.3,-112.34522,0.9033,METERS
GHCND:USC00101017,"BOISE 7 N, ID US",2021-03-13,1973-05-01,43.7383,1184.1,-116.2022,0.9941,METERS
GHCND:USC00101018,"BOISE LUCKY PEAK DAM, ID US",2021-03-10,1951-01-12,43.5253,865.6,-116.0542,0.8503,METERS
GHCND:USC00101079,"BONNERS FERRY, ID US",2021-03-14,1907-05-01,48.6928,609.9,-116.3104,0.8129,METERS
GHCND:USC00101180,"BROWNLEE DAM, ID US",2017-11-30,1966-06-01,44.8365,562.1,-116.8981,0.8945,METERS
GHCND:USC00126151,"NEWBURGH LOCK AND DAM, KY US",2021-03-01,1928-01-01,37.9325,115.8,-87.3744,0.9954,METERS
GHCND:USC00126164,"NEW CASTLE 3 SW, IN US",2021-03-14,1949-12-14,39.8942,302.1,-85.3953,0.9944,METERS
GHCND:USC00126435,"NORTH VERNON 2 ESE, IN US",2021-03-13,1938-01-01,39.0017,226.5,-85.5997,0.9428,METERS
GHCND:USC00126580,"OOLITIC PURDUE EX FRM, IN US",2021-03-14,1893-01-01,38.88782,198.7,-86.552,0.8672,METERS
GHCND:USC00126830,"PERRYSVILLE 4 WNW, IN US",2021-03-14,1981-12-01,40.0738,186.2,-87.5066,0.9975,METERS
GHCND:USC00126989,"PLYMOUTH, IN US",2021-03-14,1989-04-01,41.3392,248.4,-86.3358,0.982,METERS
GHCND:USC00127069,"PORTLAND 1 SW, IN US",2020-11-30,1946-05-01,40.4174,277.4,-84.9925,0.9535,METERS
GHCND:USC00127125,"PRINCETON 1 W, IN US",2021-01-31,1893-01-01,38.3566,146.3,-87.5905,0.9855,METERS
GHCND:USC00127298,"RENSSELAER, IN US",2021-03-14,1970-07-01,40.92386,192.0,-87.17539,0.972,METERS
GHCND:USC00127482,"ROCHESTER, IN US",2021-03-14,1904-04-01,41.0665,231.6,-86.2096,0.9062,METERS
GHCND:USC00127522,"ROCKVILLE, IN US",2021-03-13,1893-01-01,39.7594,210.0,-87.2269,0.9732,METERS
GHCND:USC00127646,"RUSHVILLE, IN US",2021-03-14,1901-03-01,39.6042,289.0,-85.4532,0.9782,METERS
GHCND:USC00127724,"SAINT MEINRAD, IN US",2011-08-31,1959-12-01,38.1641,155.4,-86.8094,0.9692,METERS
GHCND:USC00127755,"SALEM, IN US",2012-01-28,1897-01-01,38.6157,239.3,-86.0855,0.9204,METERS
GHCND:USC00127935,"SEYMOUR 2 N, IN US",2013-12-03,1893-02-01,38.9822,173.7,-85.8988,0.9758,METERS
GHCND:USC00127959,"SHAKAMAK STATE PARK, IN US",2021-03-12,1989-04-01,39.1613,167.3,-87.2436,0.9592,METERS
GHCND:USC00127999,"SHELBYVILLE SEWAGE PLANT, IN US",2021-03-12,1893-01-01,39.5282,229.2,-85.7914,0.9218,METERS
GHCND:USC00128036,"SHOALS 8 S, IN US",2021-03-14,1908-05-01,38.5529,145.4,-86.7944,0.9522,METERS
GHCND:USC00128290,"SPENCER, IN US",2021-03-14,1946-05-01,39.28385,167.3,-86.77048,0.9888,METERS
GHCND:USC00128698,"TELL CITY, IN US",2021-03-14,1937-09-01,37.953,118.9,-86.7747,0.9787,METERS
GHCND:USC00128723,"TERRE HAUTE INDIANA STATE, IN US",2020-06-30,1954-09-01,39.4708,154.5,-87.408,0.8759,METERS
GHCND:USC00128784,"TIPTON 5 SW, IN US",2021-03-14,1971-08-01,40.2233,271.3,-86.1086,0.812,METERS
GHCND:USC00129112,"VINCENNES 4 E, IN US",2021-03-14,1894-04-01,38.6786,161.5,-87.4632,0.7656,METERS
GHCND:USC00129113,"VINCENNES 5 NE, IN US",2021-03-12,1982-05-01,38.7386,137.8,-87.4877,0.9886,METERS
GHCND:USC00129138,"WABASH, IN US",2021-03-03,1922-09-01,40.7917,202.7,-85.8258,0.8989,METERS
GHCND:USC00129222,"WANATAH 2 WNW, IN US",2021-03-14,1961-01-01,41.4439,224.0,-86.9294,0.9826,METERS
GHCND:USC00129253,"WASHINGTON 1 W, IN US",2021-03-11,1896-06-01,38.6489,146.9,-87.1989,0.9764,METERS
GHCND:USC00129430,"WEST LAFAYETTE 6 NW, IN US",2021-03-14,1901-01-01,40.475,215.8,-86.9919,0.9865,METERS
GHCND:USC00129557,"WHITESTOWN, IN US",2021-02-28,1901-01-01,39.9962,286.8,-86.3543,0.9963,METERS
GHCND:USC00129605,"WILLIAMS 3 SW, IN US",2021-03-10,1921-01-01,38.7669,166.7,-86.6846,0.9855,METERS
GHCND:USC00129670,"WINAMAC 2 SSE, IN US",2020-12-31,1897-04-28,41.0267,210.3,-86.5866,0.8832,METERS
GHCND:USC00130112,"ALBIA 3 NNE, IA US",2021-01-06,1894-03-01,41.0655,268.2,-92.7866,0.9557,METERS
GHCND:USC00130133,"ALGONA, IA US",2021-03-14,1893-01-01,43.06626,370.0,-94.22216,0.9801,METERS
GHCND:USC00130157,"ALLISON, IA US",2021-03-08,1914-02-01,42.7536,316.4,-92.8022,0.9734,METERS
GHCND:USC00130200,"AMES 8 WSW, IA US",2021-03-07,1964-11-01,42.0208,335.0,-93.7741,0.9984,METERS
GHCND:USC00130203,"AMES 5 SE, IA US",2021-03-13,1978-05-01,41.9519,265.2,-93.5655,0.9955,METERS
GHCND:USC00130241,"ANKENY, IA US",2021-03-14,1950-05-01,41.73229,297.2,-93.64999,0.9573,METERS
GHCND:USC00130385,"AUDUBON, IA US",2021-03-14,1893-01-01,41.7069,390.1,-94.9222,0.9631,METERS
GHCND:USC00130536,"BEACONSFIELD, IA US",2021-03-14,1951-05-09,40.8069,370.3,-94.0474,0.9514,METERS
GHCND:USC00130576,"BEDFORD, IA US",2018-09-22,1898-09-21,40.6741,362.7,-94.7244,0.9153,METERS
GHCND:USC00130600,"BELLE PLAINE, IA US",2021-03-14,1893-01-01,41.8814,246.9,-92.2764,0.9899,METERS
GHCND:USC00130608,"BELLEVUE L AND D 12, IA US",2021-03-14,1941-01-01,42.2611,183.8,-90.4231,0.9949,METERS
GHCND:USC00130753,"BLOOMFIELD, IA US",2021-02-28,1906-08-01,40.7392,261.5,-92.4142,0.8504,METERS
GHCND:USC00130807,"BOONE, IA US",2021-03-14,1905-01-01,42.04167,315.5,-93.89088,0.9819,METERS
GHCND:USC00130923,"BRITT 3 E, IA US",2020-05-18,1897-01-01,43.10554,371.9,-93.74444,0.9326,METERS
GHCND:USC00131060,"BURLINGTON 2 S, IA US",2021-03-13,1964-12-16,40.7747,210.3,-91.1165,0.9582,METERS
GHCND:USC00131233,"CARROLL, IA US",2021-03-14,1893-01-01,42.065,378.0,-94.85,0.9907,METERS
GHCND:USC00131257,"CASCADE, IA US",2021-03-11,1947-07-01,42.2979,248.1,-91.0116,0.9888,METERS
GHCND:USC00131277,"CASTANA EXPERIMENTAL FARM, IA US",2017-12-31,1948-07-01,42.0633,426.7,-95.8363,0.9912,METERS
GHCND:USC00131319,"CEDAR RAPIDS NUMBER 1, IA US",2021-03-13,1892-01-01,42.0496,247.8,-91.5881,0.9885,METERS
GHCND:USC00131354,"CENTERVILLE, IA US",2021-03-14,1893-01-01,40.7324,275.8,-92.8899,0.8719,METERS
GHCND:USC00131394,"CHARITON 1 E, IA US",2021-03-14,1895-02-01,41.0163,294.1,-93.2791,0.9772,METERS
GHCND:USC00131442,"CHEROKEE, IA US",2021-03-14,1921-11-13,42.7572,368.8,-95.5377,0.9938,METERS
GHCND:USC00131533,"CLARINDA, IA US",2021-03-14,1893-01-01,40.7244,298.7,-95.0191,0.9949,METERS
GHCND:USC00131541,"CLARION, IA US",2021-01-29,1944-09-01,42.72,352.3,-93.7336,0.9083,METERS
GHCND:USC00131635,"CLINTON NUMBER 1, IA US",2021-03-13,1893-01-01,41.7947,178.3,-90.2639,0.9957,METERS
GHCND:USC00131731,"COLUMBUS JUNCTION, IA US",2021-03-14,1900-10-01,41.2765,179.8,-91.35801,0.8889,METERS
GHCND:USC00131742,"CONRAD, IA US",2020-09-02,1978-05-01,42.2244,312.4,-92.8855,0.8445,METERS
GHCND:USC00131833,"CORNING, IA US",2021-03-14,1893-01-01,40.98833,362.7,-94.75889,0.9484,METERS
GHCND:USC00131962,"CRESTON 2 SW, IA US",2021-03-11,1905-04-01,41.0372,395.0,-94.3936,0.9615,METERS
GHCND:USC00132110,"DECORAH, IA US",2021-03-13,1893-03-01,43.3043,262.1,-91.7952,0.9285,METERS
GHCND:USC00132171,"DENISON, IA US",2021-03-07,1893-01-01,42.0363,427.0,-95.3288,0.975,METERS
GHCND:USC00132235,"DE WITT, IA US",2021-03-11,1954-09-01,41.8108,208.8,-90.5405,0.9608,METERS
GHCND:USC00132299,"DONNELLSON, IA US",2021-03-14,1938-01-24,40.6458,214.9,-91.564,0.9311,METERS
GHCND:USC00132311,"DORCHESTER, IA US",2013-12-12,1947-04-01,43.4705,231.0,-91.5109,0.903,METERS
GHCND:USC00132364,"DUBUQUE LOCK AND DAM 11, IA US",2021-03-14,1938-03-01,42.5399,189.0,-90.6461,0.9591,METERS
GHCND:USC00132388,"DUMONT, IA US",2011-08-06,1934-01-01,42.7544,312.4,-92.9763,0.9508,METERS
GHCND:USC00132573,"ELDORA, IA US",2021-03-03,1949-03-12,42.3652,327.1,-93.0971,0.9919,METERS
GHCND:USC00132603,"ELKADER, IA US",2021-03-14,1893-02-01,42.7754,240.2,-91.4537,0.872,METERS
GHCND:USC00132724,"ESTHERVILLE 4 E, IA US",2021-03-12,1893-01-01,43.4036,402.3,-94.7472,0.9541,METERS
GHCND:USC00132864,"FAYETTE, IA US",2021-03-14,1893-01-01,42.88262,349.0,-91.83025,0.9819,METERS
GHCND:USC00132977,"FOREST CITY 2 NNE, IA US",2021-03-13,1894-03-01,43.2844,390.1,-93.6305,0.9576,METERS
GHCND:USC00132999,"FORT DODGE 5 NNW, IA US",2021-03-14,1899-12-07,42.5836,339.9,-94.2005,0.9778,METERS
GHCND:USC00133120,"GARWIN, IA US",2021-02-10,1978-05-01,42.09022,285.9,-92.6703,0.844,METERS
GHCND:USC00133438,"GREENFIELD, IA US",2021-03-13,1893-01-01,41.29415,401.1,-94.44564,0.8973,METERS
GHCND:USC00133473,"GRINNELL 3 SW, IA US",2019-11-11,1893-01-01,41.72,275.8,-92.749,0.845,METERS
GHCND:USC00133487,"GRUNDY CENTER, IA US",2021-03-14,1893-01-01,42.3647,300.2,-92.7594,0.9809,METERS
GHCND:USC00133509,"GUTHRIE CENTER, IA US",2021-03-14,1895-02-01,41.6686,324.6,-94.4972,0.9454,METERS
GHCND:USC00133517,"GUTTENBERG L AND D 10, IA US",2021-03-14,1937-11-01,42.7858,188.4,-91.0958,0.9472,METERS
GHCND:USC00133584,"HAMPTON, IA US",2021-03-14,1893-01-01,42.756,336.8,-93.202,0.8831,METERS
GHCND:USC00133632,"HARLAN, IA US",2016-02-24,1899-02-01,41.6452,387.1,-95.3339,0.9899,METERS
GHCND:USC00133718,"HAWARDEN, IA US",2020-03-31,1926-08-01,43.003,362.7,-96.485,0.9872,METERS
GHCND:USC00133909,"HOLSTEIN, IA US",2020-02-04,1951-05-01,42.4897,417.6,-95.5488,0.9992,METERS
GHCND:USC00133960,"HUBBARD, IA US",2017-12-28,1978-05-01,42.30363,337.7,-93.28961,0.9331,METERS
GHCND:USC00134063,"INDIANOLA 2 W, IA US",2021-03-13,1893-01-01,41.36639,281.6,-93.64806,0.9782,METERS
GHCND:USC00134101,"IOWA CITY, IA US",2021-03-14,1893-01-01,41.6093,195.1,-91.5051,0.9835,METERS
GHCND:USC00134228,"JEFFERSON, IA US",2021-03-14,1893-01-20,42.0103,321.6,-94.39523,0.8873,METERS
GHCND:USC00134244,"JEWELL, IA US",2018-02-09,1949-03-16,42.3008,318.5,-93.6388,0.8928,METERS
GHCND:USC00134308,"KANAWHA, IA US",2021-01-31,1941-08-01,42.9311,361.2,-93.7933,0.871,METERS
GHCND:USC00134381,"KEOKUK LOCK DAM 19, IA US",2021-03-14,1891-07-01,40.3968,160.6,-91.3749,0.9285,METERS
GHCND:USC00134389,"KEOSAUQUA, IA US",2021-01-31,1893-01-01,40.7356,191.7,-91.9696,0.9808,METERS
GHCND:USC00134502,"KNOXVILLE, IA US",2021-03-14,1893-06-01,41.3247,272.8,-93.1008,0.9464,METERS
GHCND:USC00134557,"LAKE MILLS, IA US",2021-03-12,1955-05-01,43.4177,384.0,-93.5347,0.9867,METERS
GHCND:USC00134561,"LAKE PARK, IA US",2021-01-31,1912-08-01,43.4483,446.5,-95.3247,0.9046,METERS
GHCND:USC00134585,"LAMONI, IA US",2021-03-12,1897-08-13,40.6233,343.8,-93.9343,0.7955,METERS
GHCND:USC00134705,"LE CLAIRE LOCK AND DAM 14, IA US",2021-03-13,1938-03-01,41.5747,175.9,-90.4005,0.9649,METERS
GHCND:USC00134735,"LE MARS, IA US",2021-01-31,1896-03-01,42.7816,364.2,-96.1458,0.9888,METERS
GHCND:USC00134758,"LEON 6 ESE, IA US",2012-10-11,1962-01-01,40.7244,304.8,-93.6452,0.9855,METERS
GHCND:USC00134894,"LOGAN, IA US",2021-03-14,1893-01-01,41.638,301.8,-95.7883,0.9912,METERS
GHCND:USC00134926,"LORIMOR, IA US",2020-10-31,1950-04-18,41.1247,370.3,-94.0513,0.8909,METERS
GHCND:USC00134963,"LOWDEN, IA US",2021-03-13,1991-01-01,41.86044,224.9,-90.9222,0.9996,METERS
GHCND:USC00135086,"MANCHESTER NUMBER 2, IA US",2021-03-14,1976-04-01,42.4732,301.8,-91.4516,0.9965,METERS
GHCND:USC00135123,"MAPLETON NUMBER 2, IA US",2021-03-14,1937-11-01,42.162,365.8,-95.7836,0.9795,METERS
GHCND:USC00135131,"MAQUOKETA, IA US",2021-03-14,1897-01-01,42.0771,203.6,-90.6647,0.8684,METERS
GHCND:USC00135198,"MARSHALLTOWN, IA US",2021-03-14,1893-01-01,42.0647,265.2,-92.9244,0.978,METERS
